text,code
The IEEE 802.11 parser in tcpdump before 4.9.2 has a buffer over-read in print-802_11.c:parse_elements().,"-			memcpy(tim.bitmap, p + offset + 3, tim.length - 3);"
The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print_id()., 	pos += strlen(pos);
The LLDP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-lldp.c:lldp_private_8021_print().,         	i=i+3;
The ISO CLNS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isoclns_print().,-	if (caplen <= 1) {
The RESP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-resp.c:resp_get_length().,-    if (*bp != '\n')
CVE-2017-13053/BGP: fix VPN route target bounds checks.,"-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
This fixes a buffer over-read, 	xmep->vers = EXTRACT_32BITS(&rp->rm_call.cb_vers);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""ANS "", 4, (const char *)bp, length))"
"Add bounds checks, do a common check to make sure we captured the entire subTLV, add checks to make sure the subTLV fits within the TLV.","+    if (len < stlv_len)
+      goto trunc;"
CVE-2017-13015/EAP: Add more bounds checks.,+            ND_TCHECK_8BITS(tptr+4);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options"," 			else
+				ND_PRINT((ndo, "" [optlen != 4 or 6]""));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-                ND_TCHECK2(*tptr, 4);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-        len = len - sizeof(struct isis_subtlv_spb_mcid);
don't print the address as an IPv4 address.,"+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
Add bounds checks to ip_printroute().,+	ND_TCHECK(cp[2]);
"It also fetched the varying number of octets of the route target field from 4 octets lower than the correct offset, put it right.","-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
has a buffer over-read,+	len = dp->ip6r_len;
This fixes an infinite loop.,-    uint8_t i;
fix decoding of MVPN route types 6 and 7 RFC 6514 Section 4.6 defines the structure for Shared Tree Join (6) and Source Tree Join (7) multicast VPN route types.,"+            ND_TCHECK2(pptr[0], BGP_VPN_RD_LEN + 4);"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-	i -= (sizeof(struct rip6) - sizeof(struct netinfo6));
In aoev1_reserve_print() check bounds before trying to print an Ethernet address.,"+		ND_TCHECK_LEN(cp, MAC_ADDR_LEN);"
Add a bounds check in name_len().,"+	ND_TCHECK2(*s, 1);"
CVE-2017-13024/IPv6 mobility: Add a bounds check before fetching data,+			ND_TCHECK_16BITS(&bp[i+2]);
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them., 	ND_TCHECK(dp->ip6r_segleft);
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them., 	ND_TCHECK(dp->ip6r_segleft);
"An IPv6 address plus subnet mask is 32 bytes, not 20 bytes.","+			if (len < 32)
+				ND_PRINT((ndo,"" len=%d [bad: < 32]"", len));"
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.","         if (ndo->ndo_eflag)
             ND_PRINT((ndo, ""service-id %u, iif %u, pkt-type %u: "",
                    EXTRACT_32BITS(&mh->service_id),"
(for 4.9.3) CVE-2018-14466/Rx: fix an over-read bug,-		    rxent->serviceId == EXTRACT_32BITS(&rxh->serviceId) &&
add DHCPv6-Data bounds checks,"+        if (i + 4 + optlen > length)
+            return -1;"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:nfs_printfh().,-		temp[sizeof(temp) - 1] = '\0';
This fixes a buffer over-read discovered by Yannick Formaggio.,"-			hdrlen += printer(ndo, h, p);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 	pos += strlen(pos);
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" status=(""));"
CVE-2017-13015/EAP: Add more bounds checks.,+                    ND_TCHECK_32BITS(tptr + 6);
The IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print().,"                        isonsap_string(ndo, tptr, alen)));"
"In lldp_private_8023_print() the case block for subtype 4 (Maximum Frame Size TLV, IEEE 802.3bc-2009 Section 79.3.4) did not include the length check and could over-read the input buffer, put it right.","+        if (tlv_len < 6) {
+            return hexdump;
+        }"
Don't use an 8-bit loop counter.,-    uint8_t i;
"Check for running out of packet data before checking for running out of captured data, and distinguish between running out of packet data (which might just mean ""no more strings"") and running out of captured data (which means ""truncated"").",+	if (!ND_TTEST(**pptr)) {
Add a bounds check before fetching data,+			ND_TCHECK_16BITS(&bp[i+2]);
Improve bounds and length checks.,"+	ND_TCHECK2(*p, CHDLC_HDRLEN);"
CVE-2017-13005/NFS: Add two bounds checks before fetching data.,"+	if (!ND_TTEST(rp->rm_call.cb_vers))
+		return (0);"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-		if (trunc)
-			ND_PRINT((ndo, ""[|ripng]""));"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,"-            ND_TCHECK2(*tptr, ISIS_SUBTLV_SPB_INSTANCE_VLAN_TUPLE_LEN);"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
CVE-2017-13053/BGP: fix VPN route target bounds checks.,+	ND_TCHECK_32BITS(pptr + 1);
has a buffer over-read,-	len = dp->ip6r_len;
print_prefix() has a buffer and does not initialize it.,"+        if (plenbytes < 0)
+            return plenbytes;"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" (elapsed time %u)"", EXTRACT_16BITS(option + 6)));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",             pptr += opli;
The BGP parser in tcpdump before 4.9.3 has a buffer over-read in print-bgp.c:bgp_capabilities_print() (BGP_CAPCODE_RESTART).,"                            ((opt[i+2])&0x80) ? ""R"" : ""none"","
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_sw_version)) {
This fixes a buffer over-read discovered by Yannick Formaggio.,"-			hdrlen += printer(ndo, h, p);"
In aodv_extension() do a bounds check on the extension header before we look at it.,+	ND_TCHECK(*ep);
This fixes a buffer over-read,"-					ND_PRINT((ndo, "", interval ""));"
CVE-2017-13013/ARP: Fix printing of ARP protocol addresses.,"+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"")""));"
Properly check for buffer overflow in bittok2str_internal().,+                    space_left -= string_size;
"Also, make the buffer bigger.",+                    bufp += string_size;
Don't fetch the length field from the header until after we've checked for the existence of a field at or after that field., 	ND_TCHECK(dp->ip6r_segleft);
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:bgp_attr_print().,"-                ND_TCHECK2(tptr[0], 5);"
The command-line argument parser in tcpdump before 4.9.3 has a buffer overflow in tcpdump.c:get_next_file().,"-	if (ptr[strlen(ptr) - 1] == '\n')
-		ptr[strlen(ptr) - 1] = '\0';"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-	if (i < (sizeof(struct rip6) - sizeof(struct netinfo6)))
-		return;"
Add more bounds checks.,+    ND_TCHECK(p[0]);
CVE-2017-12988/TELNET: Add a missing bounds check.,+		ND_TCHECK(*p);
"When bgp_attr_print() tried to decode the variable-length nexthop value for the NSAP VPN case, it did not check that the declared length is good to interpret the value as a mapped IPv4 or IPv6 address.",-                                else if (EXTRACT_24BITS(tptr+BGP_VPN_RD_LEN) ==  0x350000)
This fixes a buffer over-read discovered by Kamil Frankowicz.,-				ND_TCHECK(dp[2]);
CVE-2017-13047/ES-IS: put an existing bounds check right.,-                    ND_TCHECK(*pptr);
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:interp_reply().,"-	ND_TCHECK2(dp[0], 0);"
"While we're at it, fix a comment, and clean up printing of V1 Nonce, V2 Authentication payloads, and v2 Notice payloads.","+			ND_PRINT((ndo,"")""));"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
(for 4.9.3) LMP: Add some missing bounds checks,+	    ND_TCHECK_32BITS(obj_tptr + offset + 8);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 			ND_PRINT((ndo, ""(ni: ho=0x%04x co=0x%04x)"",
 				EXTRACT_16BITS(&bp[i+2]),
 				EXTRACT_16BITS(&bp[i+4])));"
The OLSR parser in tcpdump before 4.9.2 has a buffer over-read in print-olsr.c:olsr_print().,-            int name_entries_valid = 0;
"In aoev1_reserve_print() check bounds, before trying to print an Ethernet address."," 		ND_PRINT(""\n\tEthernet Address %u: %s"", i, etheraddr_string(ndo, cp));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","         snprintf(pos, sizeof(id) - (pos - id), ""%02x"", *cp++);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,-        len = len - sizeof(struct isis_subtlv_spb_mcid);
This fixes a buffer over-read,-		for (ni = rp->rip6_nets; i >= sizeof(*ni);
CVE-2017-12993/Juniper: Add more bounds checks.,"+        ND_TCHECK2(p[0], 3);"
Do bounds checking as we access items.,"+		for (ni = rp->rip6_nets; length_left >= sizeof(*ni);
+		    length_left -= sizeof(*ni), ++ni) {
+			ND_TCHECK(*ni);"
"The White Board protocol parser in tcpdump before 4.9.2 has a buffer over-read in print-wb.c:wb_prep(), several functions.",-	if (len < sizeof(*prep)) {
This fixes a buffer over-read discovered by Yannick Formaggio., 	n = EXTRACT_32BITS(&prep->pp_n);
"In ldp_tlv_print(), the FT Session TLV length must be 12, not 8 (RFC3479)",-	TLV_TCHECK(8);
The IKEv1 parser in tcpdump before 4.9.3 has a buffer over-read in print-isakmp.c:ikev1_n_print().," 			ND_PRINT((ndo,""replay detection %sabled"",
 				  EXTRACT_32BITS(cp) ? ""en"" : ""dis""));"
"Move a return to make the code a bit cleaner (i.e., make it more obvious that if we don't have enough of the PGM header, we just print the source and destination IP addresses, mark it as incomplete PGM, and don't try to look at the PGM header).",-			return;
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""SEQ "", 4, (const char *)bp, length))"
Pass a properly updated struct pcap_pkthdr to the sub-dissector.,"+			hdrlen += printer(ndo, &nhdr, p);"
"When bgp_attr_print() tried to decode the variable-length nexthop value for the NSAP VPN case, it did not check that the declared length is good to interpret the value as a mapped IPv4 or IPv6 address.","+                                if (tlen == BGP_VPN_RD_LEN + 4 + sizeof(struct in_addr)
+                                    && EXTRACT_32BITS(tptr+BGP_VPN_RD_LEN) ==  0x47000601)"
"While we're at it, clean up some other bounds checks, so we check that we have a complete IPv4 message header if it's IPv4 and a complete IPv6 message header if it's IPv6.","-        ND_TCHECK2(*tptr, sizeof(struct olsr_msg4));"
"Add bounds checks,","+            if (stlv_len < ISIS_SUBTLV_SPB_INSTANCE_VLAN_TUPLE_LEN)
+              goto trunc;"
The HNCP parser in tcpdump before 4.9.2 has a buffer over-read in print-hncp.c:dhcpv4_print().,         optlen = (uint8_t)tlv[1];
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_ip_ext)) {
CVE-2017-13053/BGP: fix VPN route target bounds checks.,"-	ND_TCHECK2(pptr[1], (plen + 7) / 8);"
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:decode_multicast_vpn().,-            pptr += BGP_VPN_RD_LEN;
This fixes a buffer over-read,"-    if (*len <= 0 || !pptr || !*pptr)
-	return NULL;"
"clean up some other bounds checks,","-        ND_TCHECK2(*tptr, sizeof(struct olsr_msg4));"
"do a common check to make sure we captured the entire subTLV,","+    ND_TCHECK2(*(tptr), stlv_len);"
Add two missing bounds checks,"+	ND_TCHECK2(*(data1 + 2), strlen(MAILSLOT_BROWSE_STR) + 1);"
"Make sure that it always sends *endp before returning and that, for invalid lengths where we don't like a character in the length string, what it sets *endp to is past the character in question, so we don't run the risk of infinitely looping (or doing something else random) if a character in the length is invalid.",     *endp = bp;
CVE-2017-13005/NFS: Add two bounds checks before fetching data.,"+	if (!ND_TTEST(rp->rm_call.cb_vers))
+		return (0);"
"Also, add some infinite-pointer-loop captures.",+				if (offset >= max_offset) {
Do bounds checking.,+    if (!ND_TTEST_16BITS(p)) {
This fixes a buffer over-read discovered by Bhargava Shastry.,+			ND_TCHECK_32BITS(cp);
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.","+            if (subl == 0)
+                break;"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"+                       in_cksum(vec, 1) ? ""in"" : """",
+                       hlen));"
In mfr_print() check this before trying to read those 4 bytes.,"                 ND_PRINT((ndo, ""0x%08x"", EXTRACT_32BITS(tptr)));"
The RSVP parser in tcpdump before 4.9.2 has a buffer over-read in print-rsvp.c:rsvp_obj_print().,                     af = (EXTRACT_16BITS(obj_tptr+2))&0x00FF;
The IPv6 routing header parser in tcpdump before 4.9.2 has a buffer over-read in print-rt6.c:rt6_print().,-	uint8_t  ip6r0_reserved;
The ICMP parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp.c:icmp_print().,+                vec[0].ptr = (const uint8_t *)(const void *)&ext_dp->icmp_ext_version_res;
CVE-2017-13045/VQP: add some bounds checks.,"+            if (vqp_obj_len != ETHER_ADDR_LEN)
+                goto trunc;"
In rx_cache_insert() and rx_cache_find() properly read the serviceId field of the rx_header structure as a 16-bit integer.,+		    rxent->serviceId == EXTRACT_16BITS(&rxh->serviceId) &&
This fixes a buffer over-read,"-	i = min(length, amt);"
The RADIUS parser in tcpdump before 4.9.2 has a buffer over-read in print-radius.c:print_attr_string().,            if (length < 3)
The PIMv2 parser in tcpdump before 4.9.2 has a buffer over-read in print-pim.c:pimv2_print().,-				if (*(bp+1) != 0) {
Check for print routines returning -1 when running past the end.,"+            if (!ext_dp->icmp_length &&
+                ND_TTEST2(ext_dp->icmp_ext_version_res, plen - ICMP_EXTD_MINLEN)) {"
This fixes a buffer over-read,"-    if (*pptr > (const char *) ndo->ndo_snapend)
-	return NULL;"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"                 if (in_cksum(vec, 1)) {"
Reverse the test in a for loop to test the length before testing whether we have a null byte.,"+   for (i=0; i < length && *data; i++, data++)
        ND_PRINT((ndo, ""%c"", (*data < 32 || *data > 126) ? '.' : *data));"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"+                       in_cksum(vec, 1) ? ""in"" : """",
+                       hlen));"
This fixes a buffer over-read,            if (*data <= 0x1F)
CVE-2017-13016/ES-IS: Fix printing of addresses in RD PDUs.,"-		if (netal == 0)
-			ND_PRINT((ndo, ""\n\t  %s"", etheraddr_string(ndo, snpa)));"
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them.,-	len = dp->ip6r_len;
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,"             ND_PRINT((ndo, ""\n\t    holdtime: %us, k1 %u, k2 %u, k3 %u, k4 %u, k5 %u"",
                    EXTRACT_16BITS(tlv_ptr.eigrp_tlv_general_parm->holdtime),"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.",-        len = len - sizeof(struct isis_subtlv_spb_mcid);
(for 4.9.3) CVE-2018-14879/fix -V to fail invalid input safely.,+	len = strlen (ptr);
The VQP parser in tcpdump before 4.9.2 has a buffer over-read in print-vqp.c:vqp_print().,         vqp_obj_len = EXTRACT_16BITS(vqp_obj_tlv->obj_length);
"The ARP parser in tcpdump before 4.9.2 has a buffer over-read in print-arp.c, several functions.","-	if (!ND_TTEST2(*ar_tpa(ap), PROTO_LEN(ap))) {"
"Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst (if the request had extra stuff at the end, so that the variable is non-zero).",-		plen+= sizeof(struct rpcap_findalldevs_if);
(for 4.9.3) CVE-2018-14467/BGP: Fix BGP_CAPCODE_MP.,+                    ND_TCHECK_8BITS(opt + i + 5);
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (ATMTPROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong tplen>""));"
CVE-2017-13005/NFS: Add two bounds checks before fetching data., 	xmep->vers = EXTRACT_32BITS(&rp->rm_call.cb_vers);
(for 4.9.3) CVE-2018-14879/fix -V to fail invalid input safely get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \\0.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions."," 				cp = ikev1_attrmap_print(ndo, cp,
 					(ep < ep2) ? ep : ep2, map, nmap);"
This fixes a buffer over-read,-		trunc = ((i / sizeof(*ni)) * sizeof(*ni) != i);
"Also, put the buffer on the stack; no reason to make it static.",+		char temp[NFSX_V3FHMAX+1];
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
This fixes a buffer over-read,     tlen=len-sizeof(struct eigrp_common_header);
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"")""));"
Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst,-			plen+= strlen(d->description);
CVE-2017-12987/IEEE 802.11: Fix processing of TIM IE.,"-			memcpy(tim.bitmap, p + (tim.length - 3),
-			    (tim.length - 3));"
"In ldp_tlv_print(), the FT Session TLV length must be 12, not 8 (RFC3479).",+	TLV_TCHECK(12);
Prevent a possible buffer overread in chdlc_print() and replace the custom check in chdlc_if_print() with a standard check in chdlc_print() so that the latter certainly does not over-read even when reached via juniper_chdlc_print().,"                 if (*(p+1) == 0x81 ||
                     *(p+1) == 0x82 ||
                     *(p+1) == 0x83)"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;","-			hdrlen += printer(ndo, h, p);"
Add some missing bounds checks.,+	ND_TCHECK(*ep);
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.",                 bw.i = EXTRACT_32BITS(tptr);
"Add bounds checks,","+        if (stlv_len < ISIS_SUBTLV_SPB_DIGEST_MIN_LEN)
+          goto trunc;"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.",           tptr = tptr + 2;
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,     tlen=len-sizeof(struct eigrp_common_header);
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-		trunc = ((i / sizeof(*ni)) * sizeof(*ni) != i);
This fixes a buffer over-read,"-					unsigned_relts_print(ndo, *(bp+1));"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" (elapsed time %u)"", EXTRACT_32BITS(option + 6)));"
Fix TIM bitmap copy to copy from p + offset.,"+			memcpy(tim.bitmap, p + offset, tim.length - 3);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
This fixes a buffer over-read," 		ND_PRINT((ndo, ""\n\t      Area address (length: %u): %s"","
Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""NUL "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP NUL""));"
CVE-2017-12900/Properly terminate all struct tok arrays.,"+    { 0, NULL},"
Check for print routines returning -1 when running past the end.,"                 if (in_cksum(vec, 1)) {"
In rsvp_obj_print() the case block for Class-Num 205 (FAST_REROUTE) from RFC 4090 Section 4.1 could over-read accessing the buffer contents before making the bounds check.,"                 ND_PRINT((ndo, ""%s  Setup Priority: %u, Holding Priority: %u, Hop-limit: %u, Bandwidth: %.10g Mbps"",
                        ident,
                        (int)obj_ptr.rsvp_obj_frr->setup_prio,"
Improve bounds and length checks.,+                ND_TCHECK_16BITS(p);
Enforce a limit on how many times bgp_attr_print() can recurse.,"+			if (!bgp_attr_print(ndo, atype, p, alen, 0))
 				goto trunc;"
(for 4.9.3) CVE-2018-14881/BGP: Fix BGP_CAPCODE_RESTART.,+                    ND_TCHECK_16BITS(opt + i + 2);
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;","+			hdrlen += printer(ndo, &nhdr, p);"
The LLDP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-lldp.c:lldp_private_8021_print().,-    uint8_t i;
"It can fail, so make sure it doesn't before comparing its result with the password.",+		return -1;
This fixes a buffer over-read,-	uint8_t  ip6r0_slmap[3];
This fixes a buffer over-read,"-		if (j == 1
-		    &&  rp->rip6_nets->rip6_metric == HOPCNT_INFINITY6
-		    &&  IN6_IS_ADDR_UNSPECIFIED(&rp->rip6_nets->rip6_dest)) {
-			ND_PRINT((ndo, "" ripng-req dump""));
-			break;"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	else if (ATMTPROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong tplen>""));"
(for 4.9.3) CVE-2018-14466/Rx: fix an over-read bug.,-	rxent->serviceId = EXTRACT_32BITS(&rxh->serviceId);
"If we're skipping over padding before the *real* flags, check whether the real flags are in the captured data before fetching it.",+	    ND_TCHECK(rhp->rh_short.sh_flags);
CVE-2017-13031/Check for the presence of the entire IPv6 fragment header.,-	ND_TCHECK(dp->ip6f_offlg);
get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \\0.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
only print it as a MAC address if it's 6 bytes long.,"+		if (snpal == 6)
+			ND_PRINT((ndo, ""\n\t  SNPA (length: %u): %s"",
+			       snpal,
+			       etheraddr_string(ndo, snpa)));"
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""RPY "", 4, (const char *)bp, length))"
This fixes a buffer overflow,+                    space_left -= string_size;
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""ANS "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP ANS""));"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+				ND_PRINT((ndo,"")""));"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options."," 			else
+				ND_PRINT((ndo, "" [optlen != 4 or 6]""));"
CVE-2017-12992/RIPng: Clean up bounds checking.,"-		if (j * sizeof(*ni) != length - 4)
-			ND_PRINT((ndo, "" ripng-req %d[%u]:"", j, length));"
This fixes a buffer over-read,"-		    i -= sizeof(*ni), ++ni) {"
CVE-2017-13044/HNCP: add DHCPv4-Data bounds checks.,"+        if (i + 2 > length)
+            return -1;"
This fixes a buffer over-read,"-	if (i < (sizeof(struct rip6) - sizeof(struct netinfo6)))
-		return;"
The Rx protocol parser in tcpdump before 4.9.2 has a buffer over-read in print-rx.c:ubik_print()., 			temp = EXTRACT_32BITS(bp);
CVE-2017-13020/VTP: Add some missing bounds checks.,+	ND_TCHECK_32BITS(tptr);
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","-		ND_PRINT((ndo,"")""));"
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.",         switch (ih->type) {
fix bounds checks for UNI.,"+                    if (total_subobj_len < 4)
+                        goto invalid;"
This fixes a buffer over-read discovered by Kamil Frankowicz.," 				ND_PRINT((ndo, "" %u (%u) bytes @ %"" PRIu64,
 						EXTRACT_32BITS(&dp[4]),
 						EXTRACT_32BITS(&dp[2]),
 						EXTRACT_64BITS(&dp[0])));"
rpcapd/daemon.c in libpcap before 1.9.1 allows attackers to cause a denial of service (NULL pointer dereference and daemon crash) if a crypt() call fails.,"-	if (strcmp(user_password, (char *) crypt(password, user_password)) != 0)"
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,"-	else if (l_strnstart(""ANS "", 4, (const char *)bp, length))"
"The loop can be executed more than once (that's kinda the whole point of a loop), so the check has to be made each time through the loop, not just once before the loop is executed.","-		ND_TCHECK2(tptr[0], 3);"
"Update to reflect the actual IPv6 RFC. In RFC 1883, the Type 0 routing header had a 1-byte reserved field and a 3-byte strict/loose bit map; in RFC 2460, that changed to a 4-byte reserved field.",+	uint8_t  ip6r0_segleft;
"We do bounds checks based on the TLV length, so if the TLV's length is too short, and we don't check for that, we could end up fetching data past the end of the TLV - including past the length of the captured data in the packet.",+				if (olen != 4) {
This fixes an infinite loop,-    if (*bp != '\r')
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:decode_rt_routing_info().,"-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 			ND_PRINT((ndo, ""(alt-CoA: %s)"", ip6addr_string(ndo, &bp[i+2])));"
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,         tlv_tlen=eigrp_tlv_len-sizeof(struct eigrp_tlv_header);
This fixes a buffer over-read,-                                else if (EXTRACT_24BITS(tptr+BGP_VPN_RD_LEN) ==  0x350000)
CVE-2017-13041/ICMP6: Add more bounds checks.,+			ND_TCHECK(cp[0]);
CVE-2017-12901/EIGRP: Do more length checks.,+        if (eigrp_tlv_len < sizeof(struct eigrp_tlv_header)) {
In mfr_print() check this before trying to read those 4 bytes.,+                if (ie_len != 4) {
No need to test other fields.,-	ND_TCHECK(lshp->ls_seq);
This fixes a buffer over-read,"         if (EXTRACT_24BITS(p) == 0xfefe03 || 
             EXTRACT_24BITS(p) == 0xaaaa03) {"
"The sub-dissector expects that the length and captured length will reflect the actual remaining data in the packet, not the raw amount including the PKTAP header;",+			nhdr.caplen = caplen;
Add a missing bounds check in vrrp_print().,+				ND_TCHECK_16BITS(&bp[6]);
