text,code
CVE-2017-13021/ICMP6: Add a missing bounds check.,+			ND_TCHECK(dp->icmp6_data16[1]);
Add two missing bounds checks,"+	if (strcmp((const char *)(data1 + 2), MAILSLOT_BROWSE_STR) == 0) {"
add DHCPv4-Data bounds checks,"+        if (i + 2 > length)
+            return -1;"
This fixes a buffer over-read discovered by Kamil Frankowicz.," 		if (length < sizeof(struct aodv_hello))
 			goto trunc;"
CVE-2017-13044/HNCP: add DHCPv4-Data bounds checks.,"+        if (i + 2 + optlen > length)
+            return -1;"
Add two missing bounds checks,"+	ND_TCHECK2(*(data1 + 2), strlen(PIPE_LANMAN_STR) + 1);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.",=B105
"While we're at it, print a truncation error if the packets are truncated, rather than just, in effect, ignoring the result of the routines that print particular packet types.","+		ND_PRINT((ndo, ""%s"", tstr));"
"Don't pass the remaining caplen - that's too hard to get right, and we were getting it wrong in at least one case;",-	if (caplen <= 1) {
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
This fixes a buffer over-read discovered by Bhargava Shastry., 				uint16_t icmp_sum = EXTRACT_16BITS(&dp->icmp_cksum);
CVE-2017-13035/Properly handle IS-IS IDs shorter than a system ID (MAC address).,+    for (i = 1; i <= sysid_len; i++) {
This fixes a buffer over-read,"-				ND_PRINT((ndo, ""0x%08x"", EXTRACT_32BITS(bp)));"
This fixes a buffer over-read,         status_byte=*(tptr++);
"rt6_print(), ah_print(), and esp_print() return -1 if they run up against the end of the packet while dissecting; if that happens, stop dissecting, don't try to fetch the next header value, because 1) *it* might be past the end of the packet and 2) we won't be using it in any case, as we'll be exiting the loop.","+			if (advance < 0)
+				return;"
add checks to make sure the subTLV fits within the TLV.,"+    if (len < stlv_len)
+      goto trunc;"
Check for print routines returning -1 when running past the end.,"+                       in_cksum(vec, 1) ? ""in"" : """",
+                       hlen));"
"print_prefix() has a buffer and does not initialize it. It may call decode_prefix6(), which also does not initialize the buffer on invalid input. When that happens, make sure to return from print_prefix() before trying to print the [still uninitialized] buffer.","+        if (plenbytes < 0)
+            return plenbytes;"
CVE-2017-13048/RSVP: fix decoding of Fast Reroute objects.,+                bw.i = EXTRACT_32BITS(obj_ptr.rsvp_obj_frr->bandwidth);
CVE-2017-13690/IKEv2: Fix some bounds checks.,-	ND_TCHECK(*ext);
The IKEv1 parser in tcpdump before 4.9.3 has a buffer over-read in print-isakmp.c:ikev1_n_print().,+			ND_TCHECK_32BITS(cp);
Add a missing bounds check.,+		ND_TCHECK(*p);
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,"             ND_PRINT((ndo, ""\n\t     Cable-Range: %u-%u, nexthop: "",
                    EXTRACT_16BITS(&tlv_ptr.eigrp_tlv_at_int->cable_start),"
Add bounds checks to ip_printroute().,"+			if (ip_printroute(ndo, cp, option_len) == -1)
+				goto trunc;"
add a missing length check,"+	        ND_TCHECK2(*tptr, alen);"
"decode_multicast_vpn() didn't implement the Source AS field of that structure properly, adjust the offsets to put it right.",-            pptr += BGP_VPN_RD_LEN;
Use ND_TTEST() for the bounds checks in isoclns_print().,+	if (!ND_TTEST(*p)) {
CVE-2017-13007/PKTAP: Pass a properly updated struct pcap_pkthdr to the sub-dissector.,+			nhdr.len = length;
(for 4.9.3) SMB: Add two missing bounds checks,"+	if (strcmp((const char *)(data1 + 2), MAILSLOT_BROWSE_STR) == 0) {"
CVE-2017-13011/Properly check for buffer overflow in bittok2str_internal().,"+                    if (space_left <= 1)
+                        return (buf);"
The BGP parser in tcpdump before 4.9.3 has a buffer over-read in print-bgp.c:bgp_capabilities_print() (BGP_CAPCODE_RESTART).,                            EXTRACT_16BITS(opt+i+2)&0xfff));
add DHCPv6-Data bounds checks,"+        if (i + 4 > length)
+            return -1;"
"The Zephyr parser in tcpdump before 4.9.2 has a buffer over-read in print-zephyr.c, several functions.","-    if (*pptr > (const char *) ndo->ndo_snapend)
-	return NULL;"
This fixes a buffer over-read,"-   for (i=0; *data && i < length ; i++, data++)"
Add missing checks to dhcpv6_print().,"+        if (i + 4 > length)
+            return -1;"
CVE-2017-13013/ARP: Fix printing of ARP protocol addresses.,"+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-        if (tlen < oid_len) {
"Check for running out of packet data before checking for running out of captured data, and distinguish between running out of packet data (which might just mean ""no more strings"") and running out of captured data (which means ""truncated"").","+	if (*len == 0) {
+	    return NULL;
+	}"
Clean up bounds checking.,"-	if (ndo->ndo_snapend < dat)
-		return;"
add some bounds checks,"+            if (vqp_obj_len != 4)
+                goto trunc;"
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" attrs=(""));"
This fixes a buffer over-read,"-				ND_PRINT((ndo, ""v%d"", *bp));"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-		for (ni = rp->rip6_nets; i >= sizeof(*ni);
"rt6_print(), ah_print(), and esp_print() return -1 if they run up against the end of the packet while dissecting; if that happens, stop dissecting, don't try to fetch the next header value, because 1) *it* might be past the end of the packet and 2) we won't be using it in any case, as we'll be exiting the loop.","+			if (advance < 0)
+				return;"
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,+                vec[0].len = hlen;
"rt6_print(), ah_print(), and esp_print() return -1 if they run up against the end of the packet while dissecting; if that happens, stop dissecting, don't try to fetch the next header value, because 1) *it* might be past the end of the packet and 2) we won't be using it in any case, as we'll be exiting the loop.","+			if (advance < 0)
+				return;"
CVE-2017-13046/BGP: fix an existing bounds check for PMSI Tunnel.,"+                ND_TCHECK2(tptr[0], 5);"
The ICMP parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp.c:icmp_print().," 		ip_print(ndo, bp, EXTRACT_16BITS(&ip->ip_len));"
(for 4.9.3) LMP: Add some missing bounds checks,+	    ND_TCHECK_32BITS(obj_tptr + offset + 4);
CVE-2017-13042/HNCP: add DHCPv6-Data bounds checks.,"+        if (i + 4 + optlen > length)
+            return -1;"
"It also fetched the varying number of octets of the route target field from 4 octets lower than the correct offset, put it right.","-	ND_TCHECK2(pptr[1], (plen + 7) / 8);"
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.",             for (te_class = 0; te_class < (subl-1)/4; te_class++) {
"An IPv6 address plus subnet mask is 32 bytes, not 20 bytes.","-			if (len < 20)
-				ND_PRINT((ndo,"" len=%d [bad: < 20]"", len));"
(for 4.9.3) CVE-2018-14879/fix -V to fail invalid input safely.,"+	if (len > 0 && ptr[len - 1] == '\n')
+		ptr[len - 1] = '\0';"
"The loop can be executed more than once (that's kinda the whole point of a loop), so the check has to be made each time through the loop, not just once before the loop is executed.","+		    ND_TCHECK2(tptr[0], 3);"
CVE-2017-12993/Juniper: Add more bounds checks.,"+            ND_TCHECK2(p[0], 2);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 		opt_type = *bp++;
CVE-2017-12898/NFS: Fix bounds checking.,-				ND_TCHECK(dp[2]);
This fixes an infinite loop," 				cp = ikev1_attrmap_print(ndo, cp,
 					(ep < ep2) ? ep : ep2, map, nmap);"
This fixes a buffer over-read discovered by Kamil Frankowicz., 	int mflags = EXTRACT_LE_8BITS(rhp->rh_short.sh_flags);
The EAP parser in tcpdump before 4.9.2 has a buffer over-read in print-eap.c:eap_print().,"                 ND_PRINT((ndo, "" subtype [%s] 0x%02x,"",
                        tok2str(eap_aka_subtype_values, ""unknown"", *(tptr+5)),
                        *(tptr + 5)));"
"Make sure that it always sends *endp before returning and that, for invalid lengths where we don't like a character in the length string, what it sets *endp to is past the character in question, so we don't run the risk of infinitely looping (or doing something else random) if a character in the length is invalid.",     *endp = bp;
CVE-2017-12994/BGP: Move a test inside a loop.,"+		    ND_TCHECK2(tptr[0], 3);"
"Using the same variable for the remaining request length and the reply length is confusing at best and can cause errors at worst (if the request had extra stuff at the end, so that the variable is non-zero).",			plen+= strlen(d->name);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 		    ND_PRINT((ndo, "" len %u"", EXTRACT_32BITS(tptr + 6)));"
Add length checks.,+                ND_TCHECK_16BITS(p);
This fixes a buffer over-read,"                    tok2str(juniper_protocol_values,""Unknown"",gh->proto),"
The RADIUS parser in tcpdump before 4.9.2 has a buffer over-read in print-radius.c:print_attr_string().,"+   for (i=0; i < length && *data; i++, data++)
        ND_PRINT((ndo, ""%c"", (*data < 32 || *data > 126) ? '.' : *data));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","                    ND_PRINT((ndo, ""\n\t\tAFI %s (%u), SAFI %s (%u)"",
                           tok2str(af_values, ""Unknown"",
                                      EXTRACT_16BITS(opt+i+2)),"
Add bounds checks when printing time stamp options.,+	ND_TCHECK(cp[2]);
CVE-2017-13028/BOOTP: Add a bounds check before fetching data.,+	ND_TCHECK(bp->bp_flags);
"While we're at it, fix a comment, and clean up printing of V1 Nonce, V2 Authentication payloads, and v2 Notice payloads.","+				ND_PRINT((ndo,"")""));"
has a buffer over-read,                 opt = (const struct rpl_dio_genoption *)(((const char *)opt) + optlen);
"If it returns a negative number, it hasn't necessarily filled in buf, so just return immediately; this is similar to the IPv4 code path, wherein we just return a negative number, and print nothing, on an error.","         plenbytes = decode_prefix6(ndo, prefix, max_length, buf, sizeof(buf));"
The PGM parser in tcpdump before 4.9.2 has a buffer over-read in print-pgm.c:pgm_print()., 		opt_type = *bp++;
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
This fixes an infinite loop discovered by Forcepoint's security researchers Otto Airamo & Antti Levom??ki.,-				if (chars_processed >= data_size) {
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-                ND_TCHECK2(tptr[0], 5);"
"While we're at it, print a truncation error if the packets are truncated, rather than just, in effect, ignoring the result of the routines that print particular packet types.","+		ND_PRINT((ndo, ""%s"", tstr));"
"Add bounds checks, do a common check to make sure we captured the entire subTLV, add checks to make sure the subTLV fits within the TLV.","+            if (stlv_len < ISIS_SUBTLV_SPB_INSTANCE_VLAN_TUPLE_LEN)
+              goto trunc;"
CVE-2017-13004/Juniper: Add a bounds check.,+            ND_TCHECK_16BITS(p+l2info->cookie_len);
This fixes a buffer over-read,-	uint8_t  ip6r0_reserved;
Do some additional length checks while we're at it.,"+		    ND_TCHECK2(tptr[3], length);"
"Add bounds checks,","         ND_PRINT((ndo, ""\n\t        RES: %d V: %d A: %d D: %d"",
                         (*(tptr) >> 5), (((*tptr)>> 4) & 0x01),"
CVE-2017-13015/EAP: Add more bounds checks.,+                ND_TCHECK_8BITS(tptr + 5);
rpcapd/daemon.c in libpcap before 1.9.1 allows attackers to cause a denial of service (NULL pointer dereference and daemon crash) if a crypt() call fails.,"+	crypt_password = crypt(password, user_password);"
"Update to reflect the actual IPv6 RFC. In RFC 1883, the Type 0 routing header had a 1-byte reserved field and a 3-byte strict/loose bit map; in RFC 2460, that changed to a 4-byte reserved field.",+	uint32_t ip6r0_reserved;
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.","+			ND_PRINT((ndo,"" attrs=(""));"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"                 if (in_cksum(vec, 1)) {"
This fixes a buffer over-read,             l2info->proto = EXTRACT_16BITS(p);
"Use a pointer of the correct type in ND_TCHECK(), or use ND_TCHECK2() and provide the correct length.",+	ND_TCHECK(*k);
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,"-        ND_TCHECK2(*(tptr), ISIS_SUBTLV_SPB_MCID_MIN_LEN);"
CVE-2017-13005/NFS: Add two bounds checks before fetching data., 	xmep->vers = EXTRACT_32BITS(&rp->rm_call.cb_vers);
This fixes a buffer over-read,-	TLV_TCHECK(8);
Add two bounds checks before fetching data, 	xmep->proc = EXTRACT_32BITS(&rp->rm_call.cb_proc);
This fixes an infinite loop discovered by Forcepoint's security researchers Otto Airamo & Antti Levom??ki.,-					return (NULL);
Add missing checks to make this safe.,"+                                if (tlen == BGP_VPN_RD_LEN + 4 + sizeof(struct in_addr)
+                                    && EXTRACT_32BITS(tptr+BGP_VPN_RD_LEN) ==  0x47000601)"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
The IEEE 802.11 parser in tcpdump before 4.9.2 has a buffer over-read in print-802_11.c:parse_elements().,"-			memcpy(tim.bitmap, p + offset + 3, tim.length - 3);"
The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print_id()., 	pos += strlen(pos);
The LLDP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-lldp.c:lldp_private_8021_print().,         	i=i+3;
The ISO CLNS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isoclns_print().,-	if (caplen <= 1) {
The RESP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-resp.c:resp_get_length().,-    if (*bp != '\n')
CVE-2017-13053/BGP: fix VPN route target bounds checks.,"-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
This fixes a buffer over-read, 	xmep->vers = EXTRACT_32BITS(&rp->rm_call.cb_vers);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""ANS "", 4, (const char *)bp, length))"
"Add bounds checks, do a common check to make sure we captured the entire subTLV, add checks to make sure the subTLV fits within the TLV.","+    if (len < stlv_len)
+      goto trunc;"
CVE-2017-13015/EAP: Add more bounds checks.,+            ND_TCHECK_8BITS(tptr+4);
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options"," 			else
+				ND_PRINT((ndo, "" [optlen != 4 or 6]""));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-                ND_TCHECK2(*tptr, 4);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",-        len = len - sizeof(struct isis_subtlv_spb_mcid);
don't print the address as an IPv4 address.,"+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
Add bounds checks to ip_printroute().,+	ND_TCHECK(cp[2]);
"It also fetched the varying number of octets of the route target field from 4 octets lower than the correct offset, put it right.","-	memcpy(&route_target, &pptr[1], (plen + 7) / 8);"
has a buffer over-read,+	len = dp->ip6r_len;
This fixes an infinite loop.,-    uint8_t i;
fix decoding of MVPN route types 6 and 7 RFC 6514 Section 4.6 defines the structure for Shared Tree Join (6) and Source Tree Join (7) multicast VPN route types.,"+            ND_TCHECK2(pptr[0], BGP_VPN_RD_LEN + 4);"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-	i -= (sizeof(struct rip6) - sizeof(struct netinfo6));
In aoev1_reserve_print() check bounds before trying to print an Ethernet address.,"+		ND_TCHECK_LEN(cp, MAC_ADDR_LEN);"
Add a bounds check in name_len().,"+	ND_TCHECK2(*s, 1);"
CVE-2017-13024/IPv6 mobility: Add a bounds check before fetching data,+			ND_TCHECK_16BITS(&bp[i+2]);
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them., 	ND_TCHECK(dp->ip6r_segleft);
CVE-2017-13725/IPv6 R.H.: Check for the existence of all fields before fetching them., 	ND_TCHECK(dp->ip6r_segleft);
"An IPv6 address plus subnet mask is 32 bytes, not 20 bytes.","+			if (len < 32)
+				ND_PRINT((ndo,"" len=%d [bad: < 32]"", len));"
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.","         if (ndo->ndo_eflag)
             ND_PRINT((ndo, ""service-id %u, iif %u, pkt-type %u: "",
                    EXTRACT_32BITS(&mh->service_id),"
(for 4.9.3) CVE-2018-14466/Rx: fix an over-read bug,-		    rxent->serviceId == EXTRACT_32BITS(&rxh->serviceId) &&
add DHCPv6-Data bounds checks,"+        if (i + 4 + optlen > length)
+            return -1;"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:nfs_printfh().,-		temp[sizeof(temp) - 1] = '\0';
This fixes a buffer over-read discovered by Yannick Formaggio.,"-			hdrlen += printer(ndo, h, p);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 	pos += strlen(pos);
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"" status=(""));"
CVE-2017-13015/EAP: Add more bounds checks.,+                    ND_TCHECK_32BITS(tptr + 6);
The IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c:isis_print().,"                        isonsap_string(ndo, tptr, alen)));"
"In lldp_private_8023_print() the case block for subtype 4 (Maximum Frame Size TLV, IEEE 802.3bc-2009 Section 79.3.4) did not include the length check and could over-read the input buffer, put it right.","+        if (tlv_len < 6) {
+            return hexdump;
+        }"
Don't use an 8-bit loop counter.,-    uint8_t i;
"Check for running out of packet data before checking for running out of captured data, and distinguish between running out of packet data (which might just mean ""no more strings"") and running out of captured data (which means ""truncated"").",+	if (!ND_TTEST(**pptr)) {
Add a bounds check before fetching data,+			ND_TCHECK_16BITS(&bp[i+2]);
Improve bounds and length checks.,"+	ND_TCHECK2(*p, CHDLC_HDRLEN);"
CVE-2017-13005/NFS: Add two bounds checks before fetching data.,"+	if (!ND_TTEST(rp->rm_call.cb_vers))
+		return (0);"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-		if (trunc)
-			ND_PRINT((ndo, ""[|ripng]""));"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,"-            ND_TCHECK2(*tptr, ISIS_SUBTLV_SPB_INSTANCE_VLAN_TUPLE_LEN);"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
CVE-2017-13053/BGP: fix VPN route target bounds checks.,+	ND_TCHECK_32BITS(pptr + 1);
has a buffer over-read,-	len = dp->ip6r_len;
print_prefix() has a buffer and does not initialize it.,"+        if (plenbytes < 0)
+            return plenbytes;"
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options.","+				ND_PRINT((ndo, "" (elapsed time %u)"", EXTRACT_16BITS(option + 6)));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",             pptr += opli;
The BGP parser in tcpdump before 4.9.3 has a buffer over-read in print-bgp.c:bgp_capabilities_print() (BGP_CAPCODE_RESTART).,"                            ((opt[i+2])&0x80) ? ""R"" : ""none"","
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_sw_version)) {
This fixes a buffer over-read discovered by Yannick Formaggio.,"-			hdrlen += printer(ndo, h, p);"
In aodv_extension() do a bounds check on the extension header before we look at it.,+	ND_TCHECK(*ep);
This fixes a buffer over-read,"-					ND_PRINT((ndo, "", interval ""));"
CVE-2017-13013/ARP: Fix printing of ARP protocol addresses.,"+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
Fix printing of ISAKMPv1 Notification payload data.,"+			ND_PRINT((ndo,"")""));"
Properly check for buffer overflow in bittok2str_internal().,+                    space_left -= string_size;
"Also, make the buffer bigger.",+                    bufp += string_size;
Don't fetch the length field from the header until after we've checked for the existence of a field at or after that field., 	ND_TCHECK(dp->ip6r_segleft);
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:bgp_attr_print().,"-                ND_TCHECK2(tptr[0], 5);"
The command-line argument parser in tcpdump before 4.9.3 has a buffer overflow in tcpdump.c:get_next_file().,"-	if (ptr[strlen(ptr) - 1] == '\n')
-		ptr[strlen(ptr) - 1] = '\0';"
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,"-	if (i < (sizeof(struct rip6) - sizeof(struct netinfo6)))
-		return;"
Add more bounds checks.,+    ND_TCHECK(p[0]);
CVE-2017-12988/TELNET: Add a missing bounds check.,+		ND_TCHECK(*p);
"When bgp_attr_print() tried to decode the variable-length nexthop value for the NSAP VPN case, it did not check that the declared length is good to interpret the value as a mapped IPv4 or IPv6 address.",-                                else if (EXTRACT_24BITS(tptr+BGP_VPN_RD_LEN) ==  0x350000)
This fixes a buffer over-read discovered by Kamil Frankowicz.,-				ND_TCHECK(dp[2]);
CVE-2017-13047/ES-IS: put an existing bounds check right.,-                    ND_TCHECK(*pptr);
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:interp_reply().,"-	ND_TCHECK2(dp[0], 0);"
"While we're at it, fix a comment, and clean up printing of V1 Nonce, V2 Authentication payloads, and v2 Notice payloads.","+			ND_PRINT((ndo,"")""));"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
(for 4.9.3) LMP: Add some missing bounds checks,+	    ND_TCHECK_32BITS(obj_tptr + offset + 8);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin."," 			ND_PRINT((ndo, ""(ni: ho=0x%04x co=0x%04x)"",
 				EXTRACT_16BITS(&bp[i+2]),
 				EXTRACT_16BITS(&bp[i+4])));"
The OLSR parser in tcpdump before 4.9.2 has a buffer over-read in print-olsr.c:olsr_print().,-            int name_entries_valid = 0;
"In aoev1_reserve_print() check bounds, before trying to print an Ethernet address."," 		ND_PRINT(""\n\tEthernet Address %u: %s"", i, etheraddr_string(ndo, cp));"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","         snprintf(pos, sizeof(id) - (pos - id), ""%02x"", *cp++);"
"If the protocol type isn't ETHERTYPE_IP or ETHERTYPE_TRAIL, or if the protocol address length isn't 4, don't print the address as an IPv4 address.","+	if (pro != ETHERTYPE_IP && pro != ETHERTYPE_TRAIL)
+		ND_PRINT((ndo, ""<wrong proto type>""));"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,-        len = len - sizeof(struct isis_subtlv_spb_mcid);
This fixes a buffer over-read,-		for (ni = rp->rip6_nets; i >= sizeof(*ni);
CVE-2017-12993/Juniper: Add more bounds checks.,"+        ND_TCHECK2(p[0], 3);"
Do bounds checking as we access items.,"+		for (ni = rp->rip6_nets; length_left >= sizeof(*ni);
+		    length_left -= sizeof(*ni), ++ni) {
+			ND_TCHECK(*ni);"
"The White Board protocol parser in tcpdump before 4.9.2 has a buffer over-read in print-wb.c:wb_prep(), several functions.",-	if (len < sizeof(*prep)) {
This fixes a buffer over-read discovered by Yannick Formaggio., 	n = EXTRACT_32BITS(&prep->pp_n);
"In ldp_tlv_print(), the FT Session TLV length must be 12, not 8 (RFC3479)",-	TLV_TCHECK(8);
The IKEv1 parser in tcpdump before 4.9.3 has a buffer over-read in print-isakmp.c:ikev1_n_print().," 			ND_PRINT((ndo,""replay detection %sabled"",
 				  EXTRACT_32BITS(cp) ? ""en"" : ""dis""));"
"Move a return to make the code a bit cleaner (i.e., make it more obvious that if we don't have enough of the PGM header, we just print the source and destination IP addresses, mark it as incomplete PGM, and don't try to look at the PGM header).",-			return;
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""SEQ "", 4, (const char *)bp, length))"
Pass a properly updated struct pcap_pkthdr to the sub-dissector.,"+			hdrlen += printer(ndo, &nhdr, p);"
"When bgp_attr_print() tried to decode the variable-length nexthop value for the NSAP VPN case, it did not check that the declared length is good to interpret the value as a mapped IPv4 or IPv6 address.","+                                if (tlen == BGP_VPN_RD_LEN + 4 + sizeof(struct in_addr)
+                                    && EXTRACT_32BITS(tptr+BGP_VPN_RD_LEN) ==  0x47000601)"
"While we're at it, clean up some other bounds checks, so we check that we have a complete IPv4 message header if it's IPv4 and a complete IPv6 message header if it's IPv6.","-        ND_TCHECK2(*tptr, sizeof(struct olsr_msg4));"
"Add bounds checks,","+            if (stlv_len < ISIS_SUBTLV_SPB_INSTANCE_VLAN_TUPLE_LEN)
+              goto trunc;"
The HNCP parser in tcpdump before 4.9.2 has a buffer over-read in print-hncp.c:dhcpv4_print().,         optlen = (uint8_t)tlv[1];
CVE-2017-12901/EIGRP: Do more length checks.,+            if (tlv_tlen < sizeof(*tlv_ptr.eigrp_tlv_ip_ext)) {
CVE-2017-13053/BGP: fix VPN route target bounds checks.,"-	ND_TCHECK2(pptr[1], (plen + 7) / 8);"
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:decode_multicast_vpn().,-            pptr += BGP_VPN_RD_LEN;
This fixes a buffer over-read,"-    if (*len <= 0 || !pptr || !*pptr)
-	return NULL;"
"clean up some other bounds checks,","-        ND_TCHECK2(*tptr, sizeof(struct olsr_msg4));"
"do a common check to make sure we captured the entire subTLV,","+    ND_TCHECK2(*(tptr), stlv_len);"
Add two missing bounds checks,"+	ND_TCHECK2(*(data1 + 2), strlen(MAILSLOT_BROWSE_STR) + 1);"
"Make sure that it always sends *endp before returning and that, for invalid lengths where we don't like a character in the length string, what it sets *endp to is past the character in question, so we don't run the risk of infinitely looping (or doing something else random) if a character in the length is invalid.",     *endp = bp;
CVE-2017-13005/NFS: Add two bounds checks before fetching data.,"+	if (!ND_TTEST(rp->rm_call.cb_vers))
+		return (0);"
"Also, add some infinite-pointer-loop captures.",+				if (offset >= max_offset) {
Do bounds checking.,+    if (!ND_TTEST_16BITS(p)) {
This fixes a buffer over-read discovered by Bhargava Shastry.,+			ND_TCHECK_32BITS(cp);
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.","+            if (subl == 0)
+                break;"
CVE-2017-12895/ICMP: Check the availability of data before checksumming it.,"+                       in_cksum(vec, 1) ? ""in"" : """",
+                       hlen));"
In mfr_print() check this before trying to read those 4 bytes.,"                 ND_PRINT((ndo, ""0x%08x"", EXTRACT_32BITS(tptr)));"
The RSVP parser in tcpdump before 4.9.2 has a buffer over-read in print-rsvp.c:rsvp_obj_print().,                     af = (EXTRACT_16BITS(obj_tptr+2))&0x00FF;
The IPv6 routing header parser in tcpdump before 4.9.2 has a buffer over-read in print-rt6.c:rt6_print().,-	uint8_t  ip6r0_reserved;
The ICMP parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp.c:icmp_print().,+                vec[0].ptr = (const uint8_t *)(const void *)&ext_dp->icmp_ext_version_res;
