text,code
Fix some potential problems on reallocation failures.," 		temp = (xmlNodePtr *) xmlRealloc(
+		    set1->nodeTab, set1->nodeMax * 2 * sizeof(xmlNodePtr));"
"A denial of service flaw was found in the way libxml2, a library providing support to read, modify and write XML and HTML files, performed string substitutions when entity values for external entity references replacement (--noent option) was requested / enabled during the XML file parsing.",-    if (ent->checked == 0) {
Applications processing untrusted XSL format inputs with the use of the libxml2 library may be vulnerable to a denial of service attack due to a crash of the application.,"-            valuePush(ctxt, arg1);"
* xmlsave.c: xmlBufAttrSerializeTxtContent() if an attribute value is not UTF-8 be more careful when serializing it as we may do an out of bound access as a result.,"-        } else if ((*cur >= 0x80) && ((doc == NULL) ||
-                                      (doc->encoding == NULL))) {"
Fix default template processing on namespace nodes.,"+	if (node->type != XML_NAMESPACE_DECL)
+	    cur = node->children;
+	else
+	    cur = NULL;"
* xmlstring.c: (xmlStrncat): Return NULL if xmlStrlen returns a negative length.,"+    if (size < 0)
+        return(NULL);"
"libxml2 before 2.7.8, as used in Google Chrome before 7.0.517.44, Apple Safari 5.0.2 and earlier, and other products, reads from invalid memory locations during processing of malformed XPath expressions, which allows context-dependent attackers to cause a denial of service (application crash) via a crafted XML document.","     if (cur == NULL) {
         cur = ctxt->context->node;
         if (cur == NULL)
             return (NULL);
         ctxt->ancestor = cur->parent;
     }"
"An integer overflow, leading to heap-based buffer overflow was found in the way libxml, XML files manipulation library, processed certain XPath expressions.","-	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax *"
The pointers from the context input were not properly reset after that call which can do reallocations.,+	size_t current = ctxt->input->cur - ctxt->input->base;
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions.","-		    set1->nodeTab, set1->nodeMax * sizeof(xmlNodePtr));"
"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided.", 	if (res < 0) {
Stop parsing on entities boundaries errors.,+	    xmlStopParser(ctxt);
A heap-buffer overflow was found in the way libxml2 decoded certain XML entitites.,     buf[len] = 0;
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.,"-	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax *"
"Vulnerability class: Null deref, Denial of Service.",-            arg1->boolval |= arg2->boolval;
==17901==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x60300000ea56 at pc 0x46cfc5 bp 0x7fffffffc420 sp 0x7fffffffc400.B1+B39," 		xmlFatalErrMsg(ctxt, XML_ERR_ENTITY_BOUNDARY,"
Heap-based buffer overflow in the xmlGROW function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to obtain sensitive process memory information via unspecified vectors.,"     if ((ctxt->input->cur != NULL) && (*ctxt->input->cur == 0) &&
         (xmlParserInputGrow(ctxt->input, INPUT_CHUNK) <= 0))
 	    xmlPopInput(ctxt);"
Fix the semantic of XPath axis for namespace/attribute context nodes. ,"+    if ((ctxt->context->node->type == XML_ATTRIBUTE_NODE) ||
+	(ctxt->context->node->type == XML_NAMESPACE_DECL))
+	return(NULL);"
Make sure that truncated UTF-8 sequences don't cause an out-of-bounds array access.,"+    memset(&buffer[sizeof(buffer)-4], 0, 4);"
* HTMLparser.c: (htmlParseName): Add bounds check.,"+    if (ctxt->input->base > ctxt->input->cur - len)
+	return(NULL);"
"If an untrusted XML document was parsed in recovery mode and post-validated, the flaw could be used to crash the application.", 	    elem = xmlParseName(ctxt);
Limit available memory to 100MB to avoid exhaustive memory consumption by malicious files.,"-        if (lzma_auto_decoder(&state->strm, UINT64_MAX, 0) != LZMA_OK) {"
Do not fetch external parsed entities.,-    if (ent->checked == 0) {
A NULL pointer dereference vulnerability exists in the xpath.c:xmlXPathCompOpEval() function of libxml2 through 2.9.8 when parsing an invalid XPath expression in the XPATH_OP_AND or XPATH_OP_OR case.,"-            valuePush(ctxt, arg1);"
The attached document will cause an out of bounds heap read access in the function xmlParseXMLDecl.,"            if (RAW != '\'') {
                xmlFatalErr(ctxt, XML_ERR_STRING_NOT_CLOSED, NULL);
+               xmlFree((xmlChar *) encoding);
+               return(NULL);
            }"
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.,-	    val1->nodeMax *= 2;
heap-buffer-overflow in xmlStrncat <https://bugzilla.gnome.org/show_bug.cgi?id=763071>.,"     ret = (xmlChar *) xmlRealloc(cur, (size + len + 1) * sizeof(xmlChar));"
Truncated UTF-8 input can cause out-of-bounds array access.,"snprintf(buf, sizeof(buf), ""&#%d;"", *cur);"
Fix nullptr deref with XPath logic ops.,-            arg1->boolval &= arg2->boolval;
Heap-based buffer overread in xmlParserPrintFileContextInternal.,-        if (ctxt->input->cur[tlen] == '>') {
Bug 758588: Heap-based buffer overread in xmlParserPrintFileContextInternal.,-        if (ctxt->input->cur[tlen] == '>') {
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,-		if (ctxt->input->base != base) goto base_changed;
"ibxml2 2.9.2 does not properly stop parsing invalid input, which allows context-dependent attackers to cause a denial of service (out-of-bounds read and libxml2 crash) via crafted XML data to the (1) xmlParseEntityDecl or (2) xmlParseConditionalSections function in parser.c, as demonstrated by non-terminated entities.",+	    xmlStopParser(ctxt);
Fix some buffer conversion issues.,"+		size_t base = xmlBufGetInputBase(in->buffer, ctxt->input);"
heap-buffer-overflow in xmlFAParsePosCharGroup.,"         xmlRegAtomAddRange(ctxt, ctxt->atom, ctxt->neg,
 		           XML_REGEXP_CHARVAL, start, end, NULL);"
The htmlParseTryOrFinish function in HTMLparser.c in libxml2 2.9.4 allows attackers to cause a denial of service (buffer over-read) or information disclosure., 	    ctxt->input->free = NULL;
The comprehensive fix is to change the return type of xmlStrlen() to size_t so that it doesn't overflow.,"+    if (size < 0)
+        return(NULL);"
Fix user-after-free with `xmllint --xinclude --dropdtd`. ,-                   (cur->children->type != XML_ENTITY_DECL) &&
Heap-based buffer overread in xmlDictAddString. ," 	    ret = xmlDictLookup(ctxt->dict, ctxt->input->cur, count);"
An attacker who is able to submit a crafted file to be processed by an application linked with libxml2 could trigger a use-after-free.,-                   (cur->children->type != XML_XINCLUDE_START) &&
Applications processing untrusted XSL format inputs with the use of the libxml2 library may be vulnerable to a denial of service attack due to a crash of the application.,-            arg1->boolval &= arg2->boolval;
Stop parsing on entities boundaries errors.,+	    xmlStopParser(ctxt);
Stop parsing on entities boundaries errors.,+	    xmlStopParser(ctxt);
"It is possible to trigger a stack overflow using a carefully crafted invalid xml file, the stack overflow occurs before libxml2 determines the xml file is invalid."," 	rep = xmlStringDecodeEntities(ctxt, ent->content,
 				  XML_SUBSTITUTE_REF, 0, 0, 0);"
The pointers from the context input were not properly reset after that call which can do reallocations.,"+		xmlBufSetInputBaseCur(in->buffer, ctxt->input, base, current);"
Error in the code pointing to the codepoint in the stack for the current char value instead of the pointer in the input that the SAX callback expects.,"+						ctxt->userData, &in->cur[0], 1);"
"The xmlParseElementDecl function in parser.c in libxml2 before 2.9.4 allows context-dependent attackers to cause a denial of service (heap-based buffer underread and application crash) via a crafted file, involving xmlParseName.",         name = xmlParseName(ctxt);
Do not fetch external parsed entities.,-    if (ent->checked == 0) {
The HTML parser was too optimistic when processing comments and didn't check for the end of the stream on the first 2 characters.,"-    if (!IS_CHAR(cur)) {
-       htmlParseErr(ctxt, XML_ERR_COMMENT_NOT_FINISHED,
-                    ""Comment not terminated \n<!--%.50s\n"", buf, NULL);
-       xmlFree(buf);
-    }"
Buffer overead with HTML parser in push mode.,"-						ctxt->userData, &cur, 1);"
"One place where ctxt->instate == XML_PARSER_EOF whic was set up by entity detection issues doesn't get noticed, and even overrided.","+    if (ctxt->instate == XML_PARSER_EOF)
+        return;"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,-	if (ctxt->input->base != base) goto base_changed;
"A remote attacker could provide a specially-crafted XML file, which once opened in an application linked against libxml would cause that application to crash, or, potentially, execute arbitrary code with the privileges of the user running the application.","-	    temp = (xmlNodePtr *) xmlRealloc(val1->nodeTab, val1->nodeMax *"
* HTMLparser.c: (htmlParseName): Add bounds check.,"+       if (in == ctxt->input->end)
+           return(NULL);"
Global buffer-overflow in the htmlParseTryOrFinish function.,	    ctxt->input->free((xmlChar *) ctxt->input->base);
Check return value of recursive calls to xmlParseElementChildrenContentDeclPriv and return immediately in case of errors.,"+        if (cur == NULL)
+            return(NULL);"
"There are times, like on unterminated entities that it's preferable to stop parsing, even if that means less error reporting.",+	    xmlStopParser(ctxt);
Do not fetch external parameter entities.,"+                    if ((entity->etype == XML_EXTERNAL_PARAMETER_ENTITY) &&
+		        ((ctxt->options & XML_PARSE_NOENT) == 0) &&
+			((ctxt->options & XML_PARSE_DTDVALID) == 0) &&
+			(ctxt->validate == 0))
+			return;"
Fix memory access error due to incorrect entities boundaries.,     ctxt->input->cur = ctxt->input->base + cur;
"An integer overflow, leading to heap-based buffer overflow was found in the way libxml, XML files manipulation library, processed certain XPath expressions.",-		set1->nodeMax *= 2;
* parser.c: do not load external parsed entities unless needed,"+    if ((ent->checked == 0) &&
+        ((ent->etype != XML_EXTERNAL_GENERAL_PARSED_ENTITY) ||
+         (ctxt->options & (XML_PARSE_NOENT | XML_PARSE_DTDVALID)))) {"
Buffer overead with HTML parser in push mode.,"-					    ctxt->userData, &cur, 1);"
Error in the code pointing to the codepoint in the stack for the current char value instead of the pointer in the input that the SAX callback expects.,"+						ctxt->userData, &in->cur[0], 1);"
Fix some potential problems on reallocation failures.," 		temp = (xmlNodePtr *) xmlRealloc(
+		    set1->nodeTab, set1->nodeMax * 2 * sizeof(xmlNodePtr));"
Avoid an heap buffer overflow in xmlDictComputeFastQKey.,+	value += name[offset];
Avoid an out of bound access when serializing malformed strings.,"-        } else if ((*cur >= 0x80) && ((doc == NULL) ||
-                                      (doc->encoding == NULL))) {"
"Double free vulnerability in libxml2 2.7.8 and other versions, as used in Google Chrome before 8.0.552.215 and other products, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to XPath handling.",-		valuePop(ctxt);
* parser.c: do not load external parsed entities unless needed,"+    if ((ent->checked == 0) &&
+        ((ent->etype != XML_EXTERNAL_GENERAL_PARSED_ENTITY) ||
+         (ctxt->options & (XML_PARSE_NOENT | XML_PARSE_DTDVALID)))) {"
Fix an off by one pointer access.,-	    *cur++ = CUR;
For php reproduction run the following (php needs the xml module for DOM): make sure the php files and .xsl files reside in same directory and run the following commands: php -f xpath_or.php php -f xpath_and.php -- Guy Inbar.,"+            if (ctxt->value != NULL)
+                ctxt->value->boolval |= arg2->boolval;"
"Off-by-one error in libxml2, as used in Google Chrome before 19.0.1084.46 and other products, allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact via unknown vectors.","-	    if ((CUR == ')') || (CUR == '(') || (CUR == '^')) {
-		*cur++ = CUR;
-	    }"
xmlParseBalancedChunkMemoryRecover in parser.c in libxml2 before 2.9.10 has a memory leak related to newDoc->oldNs.,-    newDoc->oldNs = NULL;
Make sure to set 'attvalue' to NULL after freeing it.,+		    attvalue = NULL;
"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided.","     if ((end_in_lf == 1) && (ctxt->input != NULL) &&
         (ctxt->input->buf != NULL)) {"
libxml2 20904-GITv2.9.4-16-g0741801 is vulnerable to a heap-based buffer over-read in the xmlDictAddString function in dict.c.,"     return(xmlDictLookup(ctxt->dict, ctxt->input->cur - len, len));"
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.,-		set1->nodeMax *= 2;
Fix potential out of bound access.,+        while ((len > 0) && (buf[len - 1] == 0x20)) len--;
* parserInternals.c: (xmlNextChar): Add an test to catch other issues on ctxt->input corruption proactively.,"+    if ((*ctxt->input->cur == 0) &&
+        (xmlParserInputGrow(ctxt->input, INPUT_CHUNK) <= 0)) {"
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions."," 	if (temp == NULL) {
 	    xmlXPathErrMemory(NULL, ""growing nodeset\n"");
 	    return;
 	}"
"The xmlPArserPrintFileContextInternal function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service (heap-based buffer over-read) via a crafted XML document.", 	    ctxt->input->cur += tlen + 1;
"This then causes an issue when the macro NEXT is called twice more, the first time it will read EOF, then the second time it will overread the buffer into global memory space, causing a crash in ASAN.", 	    xmlParsePI(ctxt);
Global buffer-overflow in the htmlParseTryOrFinish function., 	ctxt->input->base = ctxt->input->cur;
"The xmlDictAddString function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service (heap-based buffer over-read) via a crafted XML document."," 	    ret = xmlDictLookup(ctxt->dict, ctxt->input->cur, count);"
Fix some potential problems on reallocation failures.,-        cur->nodeMax *= 2;
Fix the semantic of XPath axis for namespace/attribute context nodes. ,"+    if (cur != NULL) {
+        if ((cur->type == XML_ATTRIBUTE_NODE) ||
+            (cur->type == XML_NAMESPACE_DECL))
+            return(NULL);
+        if (cur->children != NULL)
+            return cur->children ;
+    }"
There appears to be an out-of-bounds read in libxml2 (2.9.2).," 		xmlValidityError(ctxt, XML_ERR_ENTITY_BOUNDARY,"
==26202==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x62100001c900 at pc 0x0000008073f9 bp 0x7ffd791c7f90 sp 0x7ffd791c7f88.,"-        if ((*ctxt->input->cur == 0) &&
-            (xmlParserInputGrow(ctxt->input, INPUT_CHUNK) <= 0) &&
-            (ctxt->instate != XML_PARSER_COMMENT)) {"
heap-buffer-overflow in xmlFAParsePosCharGroup. ,"     if (end < start) {
 	ERROR(""End of range is before start of range"");
     } else {
+        NEXTL(len);"
* parser.c: do not load external parsed entities unless needed,-    if (ent->checked == 0) {
The processing of namespace and attributes nodes was not compliant to the XPath-1.0 specification.,"+    if ((ctxt->context->node->type == XML_ATTRIBUTE_NODE) ||
+	(ctxt->context->node->type == XML_NAMESPACE_DECL))
+	return(NULL);"
==19600==ERROR: AddressSanitizer: global-buffer-overflow on address 0x5608cd40a230 at pc 0x7f6705c1cdb4 bp 0x7ffced505890 sp 0x7ffced505880.,"    result = (char *) xmlEncodeEntitiesReentrant(NULL, BAD_CAST buffer);"
"If the XPath stack is corrupted, for example by a misbehaving extension function, the ""and"" and ""or"" XPath operators could dereference NULL pointers.",-            arg1->boolval |= arg2->boolval;
Fix some potential problems on reallocation failures.,"-	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax *"
"Vulnerability class: Null deref, Denial of Service.","-            valuePush(ctxt, arg1);"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,-	if (ctxt->input->base != base) goto base_changed;
The count was incremented before the allocation and not fixed in case of failure * xpath.c: corrects a few instances where the available count of some structure is updated before we know the allocation actually succeeds," 	if (temp == NULL) {
 	    xmlXPathErrMemory(NULL, ""growing nodeset\n"");
 	    return;
 	}"
"An integer overflow, leading to heap-based buffer overflow was found in the way libxml, XML files manipulation library, processed certain XPath expressions.",-        cur->nodeMax *= 2;
"Hey, There appears to be an out-of-bounds read in libxml2 (2.9.2)."," 	    xmlFatalErrMsgStr(ctxt, XML_ERR_ENTITY_NOT_FINISHED,
 	            ""xmlParseEntityDecl: entity %s not terminated\n"", name);"
"An integer overflow, leading to heap-based buffer overflow was found in the way libxml, XML files manipulation library, processed certain XPath expressions."," 		if (temp == NULL) {
 		    xmlXPathErrMemory(NULL, ""merging nodeset\n"");
 		    return(NULL);
 		}"
Fix an off by one pointer access.,-	    *cur++ = CUR;
Avoid an out of bound access when serializing malformed strings.,+            } else if ((*cur < 0xF0) && (cur [2] != 0)) {
"For non-UTF-8 charsets, xmlNextChar() failed to check for the end of the input buffer and would continuing reading.","-        if ((*ctxt->input->cur == 0) &&
-            (xmlParserInputGrow(ctxt->input, INPUT_CHUNK) <= 0) &&
-            (ctxt->instate != XML_PARSER_COMMENT)) {"
Bug 757711: heap-buffer-overflow in xmlFAParsePosCharGroup.,"         xmlRegAtomAddRange(ctxt, ctxt->atom, ctxt->neg,
 		           XML_REGEXP_CHARVAL, start, end, NULL);"
"When ctxt->instate == XML_PARSER_EOF,xmlParseStringEntityRef return NULL which cause a infinite loop in xmlStringLenDecodeEntities","     while ((c != 0) && (c != end) &&
+           (c != end2) && (c != end3) &&
+           (ctxt->instate != XML_PARSER_EOF)) {"
The processing of namespace and attributes nodes was not compliant to the XPath-1.0 specification.,"+    if ((ctxt->context->node->type == XML_ATTRIBUTE_NODE) ||
+	(ctxt->context->node->type == XML_NAMESPACE_DECL))
+	return(NULL);"
* xmlsave.c: xmlBufAttrSerializeTxtContent() if an attribute value is not UTF-8 be more careful when serializing it as we may do an out of bound access as a result.,"+        } else if ((*cur >= 0x80) && (cur[1] != 0) &&
+	           ((doc == NULL) || (doc->encoding == NULL))) {"
"Proposed Fix: The fix should be easy, just check for null values in arg1 before dereferencing in both cases.","+            if (ctxt->value != NULL)
+                ctxt->value->boolval &= arg2->boolval;"
"The fix for this would be to check the instate in xmlParseMarkupDecl after it parses an entry, and if EOF is reached, then stop.","+    if (ctxt->instate == XML_PARSER_EOF)
+        return;"
Prevent unwanted external entity reference.,"+	    if ((entity->etype == XML_EXTERNAL_PARAMETER_ENTITY) &&
+	        ((ctxt->options & XML_PARSE_NOENT) == 0) &&
+		((ctxt->options & XML_PARSE_DTDVALID) == 0) &&
+		((ctxt->options & XML_PARSE_DTDLOAD) == 0) &&
+		((ctxt->options & XML_PARSE_DTDATTR) == 0) &&
+		(ctxt->replaceEntities == 0) &&
+		(ctxt->validate == 0))
+		return;"
"When doc is NULL, namespace created in xmlTreeEnsureXMLDecl is bind to newDoc->oldNs, in this case, set newDoc->oldNs to NULL and free newDoc will cause a memory leak.",-    newDoc->oldNs = NULL;
Do not process encoding values if the declaration if broken.,"            if (RAW != '""') {
                xmlFatalErr(ctxt, XML_ERR_STRING_NOT_CLOSED, NULL);
+               xmlFree((xmlChar *) encoding);
+               return(NULL);
            }"
"The xz_head function in libxml2 allows remote attackers to cause a denial of service (memory consumption) via a crafted LZMA file, because the decoder functionality does not restrict memory usage to what is required for a legitimate file.","-        if (lzma_auto_decoder(&state->strm, UINT64_MAX, 0) != LZMA_OK) {"
Buffer overead with HTML parser in push mode.,"-						ctxt->userData, &cur, 1);"
"* parser.c: (xmlParseEndTag2): Add bounds checks before dereferencing ctxt->input->cur past the end of the buffer, or incrementing the pointer past the end of the buffer.","+    if ((tlen > 0) && (curLength >= (size_t)tlen) &&
+        (xmlStrncmp(ctxt->input->cur, ctxt->name, tlen) == 0)) {
+        if ((curLength >= (size_t)(tlen + 1)) &&
+	    (ctxt->input->cur[tlen] == '>')) {"
Buffer overflow in libxml2 allows remote attackers to execute arbitrary code by leveraging an incorrect limit for port values when handling redirects. ,-	    blen += 12;
"The xmlParserHandlePEReference function in parser.c in libxml2 before 2.9.2, as used in Web Listener in Oracle HTTP Server in Oracle Fusion Middleware 11.1.1.7.0, 12.1.2.0, and 12.1.3.0 and other products, loads external parameter entities regardless of whether entity substitution or validation is enabled, which allows remote attackers to cause a denial of service (resource consumption) via a crafted XML document.","input = xmlNewEntityInputStream(ctxt, entity);"
"Hi, we found a global-buffer-overflow in xmlEncodeEntitiesInternal at libxml2/entities.c:583.","    result = (char *) xmlEncodeEntitiesReentrant(NULL, BAD_CAST buffer);"
Global buffer-overflow in the htmlParseTryOrFinish function., 	    ctxt->input->free = NULL;
The count was incremented before the allocation and not fixed in case of failure.,"+	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax * 2 *
 				      sizeof(xmlNodePtr));"
"WebKitGTK+ recently bumped the libxml2 dependency to 2.9.0, and immediately buffer overflow errors started appearing, signalled by the following stderr output in some test cases: internal buffer error : No error message provided."," 	xmlParserInputBufferPush(ctxt->input->buf, 1, ""\r"");"
"A patch to do this is below: diff --git a/parser.c b/parser.c index a65e4cc..04b0e58 100644 --- a/parser.c +++ b/parser.c @@ -6970,6 +6970,15 @@ xmlParseMarkupDecl(xmlParserCtxtPtr ctxt) { xmlParsePI(ctxt); } } + + /* + * If the parser eached end of file, then stop while we know it is failing.","+    if (ctxt->instate == XML_PARSER_EOF)
+        return;"
arg1->boolval |= arg2->boolval; //crashing here due to null deref.,-            arg1->boolval |= arg2->boolval;
"One place where ctxt->instate == XML_PARSER_EOF whic was set up by entity detection issues doesn't get noticed, and even overrided. ","+    if (ctxt->instate == XML_PARSER_EOF)
+        return;"
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions.","-	    temp = (xmlNodePtr *) xmlRealloc(val1->nodeTab, val1->nodeMax *"
"Add bounds checks before dereferencing ctxt->input->cur past the end of the buffer, or incrementing the pointer past the end of the buffer.","+    if ((tlen > 0) && (curLength >= (size_t)tlen) &&
+        (xmlStrncmp(ctxt->input->cur, ctxt->name, tlen) == 0)) {
+        if ((curLength >= (size_t)(tlen + 1)) &&
+	    (ctxt->input->cur[tlen] == '>')) {"
Fix infinite loop in xmlStringLenDecodeEntities.,"     while ((c != 0) && (c != end) &&
+           (c != end2) && (c != end3) &&
+           (ctxt->instate != XML_PARSER_EOF)) {"
"Off-by-one error in libxml2, as used in Google Chrome before 19.0.1084.46 and other products, allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact via unknown vectors.",-	    *cur++ = CUR;
==17901==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x60300000ea56 at pc 0x46cfc5 bp 0x7fffffffc420 sp 0x7fffffffc400.B1+B39," 		xmlValidityError(ctxt, XML_ERR_ENTITY_BOUNDARY,"
"ibxml2 2.9.2 does not properly stop parsing invalid input, which allows context-dependent attackers to cause a denial of service (out-of-bounds read and libxml2 crash) via crafted XML data to the (1) xmlParseEntityDecl or (2) xmlParseConditionalSections function in parser.c, as demonstrated by non-terminated entities.",+	    xmlStopParser(ctxt);
Avoid an heap buffer overflow in xmlDictComputeFastQKey. ,+	value += name[offset];
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags.,-		if (ctxt->input->base != base) goto base_changed;
* xmlsave.c: xmlBufAttrSerializeTxtContent() if an attribute value is not UTF-8 be more careful when serializing it as we may do an out of bound access as a result.,-            } else if (*cur < 0xF8) {
"ibxml2 2.9.2 does not properly stop parsing invalid input, which allows context-dependent attackers to cause a denial of service (out-of-bounds read and libxml2 crash) via crafted XML data to the (1) xmlParseEntityDecl or (2) xmlParseConditionalSections function in parser.c, as demonstrated by non-terminated entities.",+	value += name[offset];
"Because of that omission, the parser failed to detect attribute recursions in certain documents before running out of stack space."," 	rep = xmlStringDecodeEntities(ctxt, ent->content,
 				  XML_SUBSTITUTE_REF, 0, 0, 0);"
"If entities expansion in the XML parser is asked for, it is possble to craft relatively small input document leading to excessive on-the-fly content generation.","+        if (replacement < XML_PARSER_NON_LINEAR * consumed)
+	    return(0);"
"Heap-based buffer overflow in the xmlStrncat function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted XML document.",     ret = (xmlChar *) xmlMalloc((size + len + 1) * sizeof(xmlChar));
The count was incremented before the allocation and not fixed in case of failure.,"+	    temp = (xmlNodePtr *) xmlRealloc(val1->nodeTab, val1->nodeMax * 2 *
 					     sizeof(xmlNodePtr));"
==35387==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x60200000eef7 at pc 0x7fa80a8da830 bp 0x7fff08c0f8f0 sp 0x7fff08c0f8e8,"     if (end < start) {
 	ERROR(""End of range is before start of range"");
     } else {
+        NEXTL(len);"
xmllint: global-buffer-overflow in xmlEncodeEntitiesInternal.,"    result = (char *) xmlEncodeEntitiesReentrant(NULL, BAD_CAST buffer);"
The pointers from the context input were not properly reset after that call which can do reallocations.,"+		xmlBufSetInputBaseCur(in->buffer, ctxt->input, base, current);"
"The htmlCurrentChar function in libxml2 before 2.9.4, as used in Apple iOS before 9.3.2, OS X before 10.11.5, tvOS before 9.2.1, and watchOS before 2.2.1, allows remote attackers to cause a denial of service (heap-based buffer over-read) via a crafted XML document.","-        if ((*ctxt->input->cur == 0) &&
-            (xmlParserInputGrow(ctxt->input, INPUT_CHUNK) <= 0) &&
-            (ctxt->instate != XML_PARSER_COMMENT)) {"
xmlStringLenDecodeEntities in parser.c in libxml2 2.9.10 has an infinite loop in a certain end-of-file situation.,"     while ((c != 0) && (c != end) &&
+           (c != end2) && (c != end3) &&
+           (ctxt->instate != XML_PARSER_EOF)) {"
A NULL pointer dereference vulnerability exists in the xpath,"-            valuePush(ctxt, arg1);"
* parser.c: (xmlParseElementDecl): Return early on invalid input to fix non-minimized test case (759573-2.xml).," 	if (!IS_BLANK_CH(CUR)) {
 	    xmlFatalErrMsg(ctxt, XML_ERR_SPACE_REQUIRED,
 		           ""Space required after 'ELEMENT'\n"");
+	    return(-1);
 	}"
"The xmlBufAttrSerializeTxtContent function in xmlsave.c in libxml2 allows context-dependent attackers to cause a denial of service (out-of-bounds read and application crash) via a non-UTF-8 attribute value, related to serialization.","-        } else if ((*cur >= 0x80) && ((doc == NULL) ||
-                                      (doc->encoding == NULL))) {"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags.,     ctxt->input->cur = ctxt->input->base + cur;
Fix memory access error due to incorrect entities boundaries.,-    if (ctxt->input->base != base) goto base_changed;
Avoid an out of bound access when serializing malformed strings.,-            } else if (*cur < 0xF0) {
Fix some potential problems on reallocation failures.,-	    val1->nodeMax *= 2;
==32024==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x62100001c900 at pc 0x000000599fb9 bp 0x7ffc797d1b80 sp 0x7ffc797d1b78.,            encoding = xmlParseEncName(ctxt);
"Proposed Fix: The fix should be easy, just check for null values in arg1 before dereferencing in both cases.","-            valuePush(ctxt, arg1);"
handle properly the case here we popped out of the current entity while processing a start tag.,"+    if (inputNr != ctxt->inputNr) {
+        xmlFatalErrMsg(ctxt, XML_ERR_ENTITY_BOUNDARY,
+		    ""Start tag doesn't start and stop in the same entity\n"");
+	return(NULL);
+    }"
